시간,유형,메시지
"오전 10:54:02","success","[98/490] 품안뜰근린공원 : 변환 성공"
"오전 10:54:02","info","[99/490] 하나타워 : 주소 검색 시도[road]-> ""세종특별자치시 세종로 1234-12, 하나타워"""
"오전 10:54:02","info","[99/490] 하나타워 : 역지오코딩 검증 중..."
"오전 10:54:02","success","[99/490] 하나타워 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:02","success","[99/490] 하나타워 : 주소 검색 성공[road]"
"오전 10:54:02","info","[99/490] 하나타워 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 하나타워"""
"오전 10:54:03","success","[99/490] 하나타워 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (6m)"
"오전 10:54:03","success","[99/490] 하나타워 : 변환 성공"
"오전 10:54:03","info","[100/490] 세종선거관리위원회 : 주소 검색 시도[road]-> ""세종특별자치시 남세종로 426, 세종선거관리위원회"""
"오전 10:54:03","info","[100/490] 세종선거관리위원회 : 역지오코딩 검증 중..."
"오전 10:54:03","success","[100/490] 세종선거관리위원회 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:03","success","[100/490] 세종선거관리위원회 : 주소 검색 성공[road]"
"오전 10:54:03","info","[100/490] 세종선거관리위원회 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 세종선거관리위원회"""
"오전 10:54:03","success","[100/490] 세종선거관리위원회 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:54:03","success","[100/490] 세종선거관리위원회 : 변환 성공"
"오전 10:54:03","info","[101/490] 세종세무서 조치원민원실 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 충현로 193, 세종세무서 조치원민원실"""
"오전 10:54:04","info","[101/490] 세종세무서 조치원민원실 : 역지오코딩 검증 중..."
"오전 10:54:04","success","[101/490] 세종세무서 조치원민원실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:04","success","[101/490] 세종세무서 조치원민원실 : 주소 검색 성공[road]"
"오전 10:54:04","info","[101/490] 세종세무서 조치원민원실 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 세종세무서 조치원민원실"""
"오전 10:54:04","success","[101/490] 세종세무서 조치원민원실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (6m)"
"오전 10:54:04","success","[101/490] 세종세무서 조치원민원실 : 변환 성공"
"오전 10:54:04","info","[102/490] 세종세무서 : 주소 검색 시도[road]-> ""세종특별자치시 시청대로 126, 세종 세무서"""
"오전 10:54:04","info","[102/490] 세종세무서 : 역지오코딩 검증 중..."
"오전 10:54:05","success","[102/490] 세종세무서 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:05","success","[102/490] 세종세무서 : 주소 검색 성공[road]"
"오전 10:54:05","info","[102/490] 세종세무서 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 세종세무서"""
"오전 10:54:05","success","[102/490] 세종세무서 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (3m)"
"오전 10:54:05","success","[102/490] 세종세무서 : 변환 성공"
"오전 10:54:05","info","[103/490] 세종센터빌딩A동 : 주소 검색 시도[road]-> ""세종특별자치시 노을3로 101, 공원빌딩"""
"오전 10:54:05","info","[103/490] 세종센터빌딩A동 : 역지오코딩 검증 중..."
"오전 10:54:05","success","[103/490] 세종센터빌딩A동 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:05","success","[103/490] 세종센터빌딩A동 : 주소 검색 성공[road]"
"오전 10:54:05","info","[103/490] 세종센터빌딩A동 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 세종센터빌딩A동"""
"오전 10:54:06","success","[103/490] 세종센터빌딩A동 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (9m)"
"오전 10:54:06","success","[103/490] 세종센터빌딩A동 : 변환 성공"
"오전 10:54:06","info","[104/490] 법조타운A : 주소 검색 시도[road]-> ""세종특별자치시 한누리대로 1958, 법조타운A"""
"오전 10:54:06","info","[104/490] 법조타운A : 역지오코딩 검증 중..."
"오전 10:54:06","success","[104/490] 법조타운A : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:06","success","[104/490] 법조타운A : 주소 검색 성공[road]"
"오전 10:54:06","info","[104/490] 법조타운A : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 법조타운A"""
"오전 10:54:06","success","[104/490] 법조타운A : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오전 10:54:06","success","[104/490] 법조타운A : 변환 성공"
"오전 10:54:06","info","[105/490] (주)명성(명품주유소) : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 세종로 2210"""
"오전 10:54:07","info","[105/490] (주)명성(명품주유소) : 역지오코딩 검증 중..."
"오전 10:54:07","success","[105/490] (주)명성(명품주유소) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:07","success","[105/490] (주)명성(명품주유소) : 주소 검색 성공[road]"
"오전 10:54:07","info","[105/490] (주)명성(명품주유소) : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:07","success","[105/490] (주)명성(명품주유소) : 변환 성공"
"오전 10:54:07","info","[106/490] 합강캠핑장(프리캠핑존) : 주소 검색 시도[road]-> ""세종특별자치시 태산로 329"""
"오전 10:54:07","info","[106/490] 합강캠핑장(프리캠핑존) : 역지오코딩 검증 중..."
"오전 10:54:08","success","[106/490] 합강캠핑장(프리캠핑존) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:08","success","[106/490] 합강캠핑장(프리캠핑존) : 주소 검색 성공[road]"
"오전 10:54:08","info","[106/490] 합강캠핑장(프리캠핑존) : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 합강캠핑장"""
"오전 10:54:08","warning","[106/490] 합강캠핑장(프리캠핑존) : [DOUBLE-CHECK] 시설명 위치와 불일치 (439m)"
"오전 10:54:08","success","[106/490] 합강캠핑장(프리캠핑존) : 변환 성공"
"오전 10:54:08","warning","[107/490] 합강캠핑장(관리사무소) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오전 10:54:08","warning","[108/490] 합강캠핑장(A존) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오전 10:54:08","info","[109/490] 하나프라자 : 주소 검색 시도[road]-> ""세종특별자치시 노을3로 92, 하나프라자"""
"오전 10:54:08","info","[109/490] 하나프라자 : 역지오코딩 검증 중..."
"오전 10:54:08","success","[109/490] 하나프라자 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:08","success","[109/490] 하나프라자 : 주소 검색 성공[road]"
"오전 10:54:08","info","[109/490] 하나프라자 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 하나프라자"""
"오전 10:54:09","success","[109/490] 하나프라자 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (15m)"
"오전 10:54:09","success","[109/490] 하나프라자 : 변환 성공"
"오전 10:54:09","info","[110/490] 금화빌딩 : 주소 검색 시도[road]-> ""세종특별자치시 고운서길 14, 금화빌딩"""
"오전 10:54:09","info","[110/490] 금화빌딩 : 역지오코딩 검증 중..."
"오전 10:54:09","success","[110/490] 금화빌딩 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:09","success","[110/490] 금화빌딩 : 주소 검색 성공[road]"
"오전 10:54:09","info","[110/490] 금화빌딩 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 금화빌딩"""
"오전 10:54:09","success","[110/490] 금화빌딩 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오전 10:54:09","success","[110/490] 금화빌딩 : 변환 성공"
"오전 10:54:09","info","[111/490] 기쁨뜰근린공원 : 주소 검색 시도[road]-> ""세종특별자치시 갈매로 653"""
"오전 10:54:10","info","[111/490] 기쁨뜰근린공원 : 역지오코딩 검증 중..."
"오전 10:54:10","success","[111/490] 기쁨뜰근린공원 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:10","success","[111/490] 기쁨뜰근린공원 : 주소 검색 성공[road]"
"오전 10:54:10","info","[111/490] 기쁨뜰근린공원 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 기쁨뜰근린공원"""
"오전 10:54:10","warning","[111/490] 기쁨뜰근린공원 : [DOUBLE-CHECK] 시설명 위치와 불일치 (205m)"
"오전 10:54:10","success","[111/490] 기쁨뜰근린공원 : 변환 성공"
"오전 10:54:10","info","[112/490] 김종서장군묘화장실 : 주소 검색 시도[road]-> ""세종특별자치시 장군면 대교리 산 45번지"""
"오전 10:54:10","info","[112/490] 김종서장군묘화장실 : 역지오코딩 검증 중..."
"오전 10:54:11","success","[112/490] 김종서장군묘화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:11","success","[112/490] 김종서장군묘화장실 : 주소 검색 성공[road]"
"오전 10:54:11","info","[112/490] 김종서장군묘화장실 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 김종서장군묘"""
"오전 10:54:11","warning","[112/490] 김종서장군묘화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (178m)"
"오전 10:54:11","success","[112/490] 김종서장군묘화장실 : 변환 성공"
"오전 10:54:11","info","[113/490] 나라주유소 : 주소 검색 시도[road]-> ""세종특별자치시 연동면 청연로 236"""
"오전 10:54:11","info","[113/490] 나라주유소 : 역지오코딩 검증 중..."
"오전 10:54:11","success","[113/490] 나라주유소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:11","success","[113/490] 나라주유소 : 주소 검색 성공[road]"
"오전 10:54:11","info","[113/490] 나라주유소 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 나라주유소"""
"오전 10:54:12","info","[113/490] 나라주유소 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:12","success","[113/490] 나라주유소 : 변환 성공"
"오전 10:54:12","info","[114/490] 나성동복합커뮤니티센터 : 주소 검색 시도[road]-> ""세종특별자치시 갈매로 280"""
"오전 10:54:12","info","[114/490] 나성동복합커뮤니티센터 : 역지오코딩 검증 중..."
"오전 10:54:12","success","[114/490] 나성동복합커뮤니티센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:12","success","[114/490] 나성동복합커뮤니티센터 : 주소 검색 성공[road]"
"오전 10:54:12","info","[114/490] 나성동복합커뮤니티센터 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 나성동복합커뮤니티센터"""
"오전 10:54:12","success","[114/490] 나성동복합커뮤니티센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (10m)"
"오전 10:54:12","info","[114/490] 나성동복합커뮤니티센터 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오전 10:54:12","warning","[114/490] 나성동복합커뮤니티센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:54:12","success","[114/490] 나성동복합커뮤니티센터 : 변환 성공"
"오전 10:54:12","info","[115/490] 남리 도시공원화장실1 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 장안2길 74"""
"오전 10:54:13","info","[115/490] 남리 도시공원화장실1 : 역지오코딩 검증 중..."
"오전 10:54:13","success","[115/490] 남리 도시공원화장실1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:13","success","[115/490] 남리 도시공원화장실1 : 주소 검색 성공[road]"
"오전 10:54:13","info","[115/490] 남리 도시공원화장실1 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 남리 도시공원1"""
"오전 10:54:13","info","[115/490] 남리 도시공원화장실1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:13","info","[115/490] 남리 도시공원화장실1 : 입력좌표 vs 검색좌표 거리 = 17 m"
"오전 10:54:13","warning","[115/490] 남리 도시공원화장실1 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:54:13","success","[115/490] 남리 도시공원화장실1 : 변환 성공"
"오전 10:54:13","info","[116/490] 남리 도시공원화장실2 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 장안로 58"""
"오전 10:54:13","info","[116/490] 남리 도시공원화장실2 : 역지오코딩 검증 중..."
"오전 10:54:14","success","[116/490] 남리 도시공원화장실2 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:14","success","[116/490] 남리 도시공원화장실2 : 주소 검색 성공[road]"
"오전 10:54:14","info","[116/490] 남리 도시공원화장실2 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 남리 도시공원2"""
"오전 10:54:14","info","[116/490] 남리 도시공원화장실2 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:14","info","[116/490] 남리 도시공원화장실2 : 입력좌표 vs 검색좌표 거리 = 20 m"
"오전 10:54:14","warning","[116/490] 남리 도시공원화장실2 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:54:14","success","[116/490] 남리 도시공원화장실2 : 변환 성공"
"오전 10:54:14","info","[117/490] 남리 도시공원화장실3 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 산책2길 23"""
"오전 10:54:14","info","[117/490] 남리 도시공원화장실3 : 역지오코딩 검증 중..."
"오전 10:54:14","success","[117/490] 남리 도시공원화장실3 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:14","success","[117/490] 남리 도시공원화장실3 : 주소 검색 성공[road]"
"오전 10:54:14","info","[117/490] 남리 도시공원화장실3 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 남리 도시공원3"""
"오전 10:54:15","info","[117/490] 남리 도시공원화장실3 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:15","info","[117/490] 남리 도시공원화장실3 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오전 10:54:15","warning","[117/490] 남리 도시공원화장실3 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:54:15","success","[117/490] 남리 도시공원화장실3 : 변환 성공"
"오전 10:54:15","info","[118/490] 남리 제방화장실2 : 주소 검색 시도[road]-> ""세종특별자치시 조치원읍 배수장길 8"""
"오전 10:54:15","info","[118/490] 남리 제방화장실2 : 역지오코딩 검증 중..."
"오전 10:54:15","success","[118/490] 남리 제방화장실2 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 10:54:15","success","[118/490] 남리 제방화장실2 : 주소 검색 성공[road]"
"오전 10:54:15","info","[118/490] 남리 제방화장실2 : 시설명 교차 검증 중 [Phase B] -> ""세종특별자치시 남리 제방2"""
"오전 10:54:15","info","[118/490] 남리 제방화장실2 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 10:54:15","info","[118/490] 남리 제방화장실2 : 입력좌표 vs 검색좌표 거리 = 44 m"
"오전 10:54:15","warning","[118/490] 남리 제방화장실2 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 10:54:15","success","[118/490] 남리 제방화장실2 : 변환 성공"
"오전 10:54:15","info","[119/490] 남세종종합청소년센터 : 주소 검색 시도[road]-> ""세종특별자치시 달빛1로 227"""
