구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
개방화장실,금산면사무소,전남 고흥군 금산면 거금중앙길 84 금산면사무소,1,3,5,09:00~18:00,34.459125,127.125123
공중화장실,오천항,전남 고흥군 금산면 거금일주로 1616-6 오천항,1,1,2,,34.434244,127.211333
개방화장실,거금도휴게소,전남 고흥군 금산면 거금로 720 거금도휴게소,1,5,9,,34.488502,127.121518
간이화장실,외백물양장,전남 고흥군 과역면 외백순환길 38 외백물양장,1,1,1,,34.702467,127.429873
개방화장실,과역전통시장,전남 고흥군 과역면 시장안길 13-10 과역전통시장,1,2,4,,34.679547,127.36264
개방화장실,과역면사무소,전남 고흥군 과역면 송학큰길 52 과역면사무소,1,4,5,09:00~18:00,34.681319,127.359917
개방화장실,과역터미널,전남 고흥군 과역면 무궁화길 5 과역터미널,1,3,4,,34.678304,127.361268
공중화장실,팔영농협과역주유소,전남 고흥군 과역면 무궁화길 1 팔영농협과역주유소,1,1,1,06:00~21:00,34.678536,127.360963
공중화장실,에덴주유소,전남 고흥군 과역면 고흥로 3178 에덴주유소,1,1,1,06:00~21:00,34.696003,127.36101
공중화장실,마치산공원,전남 고흥군 고흥읍 두원로 38-22 마치산공원,1,2,4,,34.60997426,127.2801753
공중화장실,고흥주유소,전남 고흥군 고흥읍 터미널길 6 고흥주유소,1,1,1,06:00~21:00,34.605546,127.281602
개방화장실,고흥읍사무소,전남 고흥군 고흥읍 터미널길 11 고흥읍사무소,1,2,4,09:00~18:00,34.606326,127.280665
