시간,유형,메시지
"오후 1:38:19","success","[781/1397] 광주학생교육문화회관 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (18m)"
"오후 1:38:19","success","[781/1397] 광주학생교육문화회관 : 변환 성공"
"오후 1:38:19","warning","[782/1397] 광주학생교육문화회관 : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:19","info","[783/1397] 광주광역시교육정보원 : 주소 검색 시도[road]-> ""광주광역시 서구 화정로 189번길 30"""
"오후 1:38:19","info","[783/1397] 광주광역시교육정보원 : 역지오코딩 검증 중..."
"오후 1:38:20","success","[783/1397] 광주광역시교육정보원 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:20","success","[783/1397] 광주광역시교육정보원 : 주소 검색 성공[road]"
"오후 1:38:20","info","[783/1397] 광주광역시교육정보원 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주광역시교육정보원"""
"오후 1:38:20","success","[783/1397] 광주광역시교육정보원 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (11m)"
"오후 1:38:20","success","[783/1397] 광주광역시교육정보원 : 변환 성공"
"오후 1:38:20","info","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 주소 검색 시도[road]-> ""광주광역시 서구 상무누리로 30"""
"오후 1:38:20","info","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 역지오코딩 검증 중..."
"오후 1:38:21","success","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:21","success","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 주소 검색 성공[road]"
"오후 1:38:21","info","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 김대중컨벤션센터"""
"오후 1:38:21","success","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (30m)"
"오후 1:38:21","success","[784/1397] 김대중컨벤션센터(컨벤션뷰로 입구 옆) : 변환 성공"
"오후 1:38:21","warning","[785/1397] 김대중컨벤션센터(2,3전시장 중간) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:21","info","[786/1397] 광주도시철도공사 : 주소 검색 시도[road]-> ""광주광역시 서구 상무대로760"""
"오후 1:38:21","info","[786/1397] 광주도시철도공사 : 역지오코딩 검증 중..."
"오후 1:38:22","success","[786/1397] 광주도시철도공사 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:22","success","[786/1397] 광주도시철도공사 : 주소 검색 성공[road]"
"오후 1:38:22","info","[786/1397] 광주도시철도공사 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주도시철도공사"""
"오후 1:38:22","info","[Cache] 키워드 검색 결과 재사용: ""광주광역시 광주도시철도공사"""
"오후 1:38:22","success","[786/1397] 광주도시철도공사 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (6m)"
"오후 1:38:22","success","[786/1397] 광주도시철도공사 : 변환 성공"
"오후 1:38:22","info","[787/1397] 광주광역시도시공사(염주실내빙상장) : 주소 검색 시도[road]-> ""광주광역시 서구 금화로 278"""
"오후 1:38:22","info","[787/1397] 광주광역시도시공사(염주실내빙상장) : 역지오코딩 검증 중..."
"오후 1:38:26","success","[787/1397] 광주광역시도시공사(염주실내빙상장) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:26","success","[787/1397] 광주광역시도시공사(염주실내빙상장) : 주소 검색 성공[road]"
"오후 1:38:26","info","[787/1397] 광주광역시도시공사(염주실내빙상장) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주광역시도시공사"""
"오후 1:38:26","warning","[787/1397] 광주광역시도시공사(염주실내빙상장) : [DOUBLE-CHECK] 시설명 위치와 불일치 (2922m)"
"오후 1:38:26","success","[787/1397] 광주광역시도시공사(염주실내빙상장) : 변환 성공"
"오후 1:38:26","warning","[788/1397] 광주광역시도시공사(염주실내수영장) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:26","warning","[789/1397] 광주광역시도시공사(염주골프센터) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:26","info","[790/1397] 광주광역시도시공사(상무골프연습장) : 주소 검색 시도[road]-> ""광주광역시 서구 상무 누리로 90"""
"오후 1:38:27","info","[790/1397] 광주광역시도시공사(상무골프연습장) : 역지오코딩 검증 중..."
"오후 1:38:27","success","[790/1397] 광주광역시도시공사(상무골프연습장) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:27","success","[790/1397] 광주광역시도시공사(상무골프연습장) : 주소 검색 성공[road]"
"오후 1:38:27","info","[790/1397] 광주광역시도시공사(상무골프연습장) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 광주광역시도시공사"""
"오후 1:38:27","info","[Cache] 키워드 검색 결과 재사용: ""광주광역시 광주광역시도시공사"""
"오후 1:38:27","warning","[790/1397] 광주광역시도시공사(상무골프연습장) : [DOUBLE-CHECK] 시설명 위치와 불일치 (1152m)"
"오후 1:38:27","success","[790/1397] 광주광역시도시공사(상무골프연습장) : 변환 성공"
"오후 1:38:27","info","[791/1397] 상수도사업본부 서부사업소 : 주소 검색 시도[road]-> ""광주광역시 서구 화정로 149"""
"오후 1:38:27","info","[791/1397] 상수도사업본부 서부사업소 : 역지오코딩 검증 중..."
"오후 1:38:27","success","[791/1397] 상수도사업본부 서부사업소 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:27","success","[791/1397] 상수도사업본부 서부사업소 : 주소 검색 성공[road]"
"오후 1:38:27","info","[791/1397] 상수도사업본부 서부사업소 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 상수도사업본부 서부사업소"""
"오후 1:38:28","warning","[791/1397] 상수도사업본부 서부사업소 : [DOUBLE-CHECK] 시설명 위치와 불일치 (2895m)"
"오후 1:38:28","success","[791/1397] 상수도사업본부 서부사업소 : 변환 성공"
"오후 1:38:28","info","[792/1397] 서부농산물도매시장 수산물동-1 : 주소 검색 시도[road]-> ""광주광역시 서구 매월 2로 16"""
"오후 1:38:28","info","[792/1397] 서부농산물도매시장 수산물동-1 : 역지오코딩 검증 중..."
"오후 1:38:28","success","[792/1397] 서부농산물도매시장 수산물동-1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:28","success","[792/1397] 서부농산물도매시장 수산물동-1 : 주소 검색 성공[road]"
"오후 1:38:28","info","[792/1397] 서부농산물도매시장 수산물동-1 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서부농산물도매시장 수산물동 1"""
"오후 1:38:28","info","[792/1397] 서부농산물도매시장 수산물동-1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:38:28","success","[792/1397] 서부농산물도매시장 수산물동-1 : 변환 성공"
"오후 1:38:28","info","[793/1397] 서부농산물도매시장 채소동-1 : 주소 검색 시도[road]-> ""광주광역시 서구 매월 2로 16"""
"오후 1:38:28","info","[Cache] 지오코딩 결과 재사용: ""광주광역시 서구 매월 2로 16"""
"오후 1:38:28","info","[793/1397] 서부농산물도매시장 채소동-1 : 역지오코딩 검증 중..."
"오후 1:38:28","info","[Cache] 역지오코딩 결과 재사용: 35.116203,126.858693"
"오후 1:38:29","success","[793/1397] 서부농산물도매시장 채소동-1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:29","success","[793/1397] 서부농산물도매시장 채소동-1 : 주소 검색 성공[road]"
"오후 1:38:29","info","[793/1397] 서부농산물도매시장 채소동-1 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서부농산물도매시장 채소동 1"""
"오후 1:38:29","info","[793/1397] 서부농산물도매시장 채소동-1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:38:29","success","[793/1397] 서부농산물도매시장 채소동-1 : 변환 성공"
"오후 1:38:29","info","[794/1397] 서부농산물도매시장 청과동-1 : 주소 검색 시도[road]-> ""광주광역시 서구 매월 2로 16"""
"오후 1:38:29","info","[Cache] 지오코딩 결과 재사용: ""광주광역시 서구 매월 2로 16"""
"오후 1:38:29","info","[794/1397] 서부농산물도매시장 청과동-1 : 역지오코딩 검증 중..."
"오후 1:38:29","info","[Cache] 역지오코딩 결과 재사용: 35.116203,126.858693"
"오후 1:38:29","success","[794/1397] 서부농산물도매시장 청과동-1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:29","success","[794/1397] 서부농산물도매시장 청과동-1 : 주소 검색 성공[road]"
"오후 1:38:29","info","[794/1397] 서부농산물도매시장 청과동-1 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서부농산물도매시장 청과동 1"""
"오후 1:38:29","info","[794/1397] 서부농산물도매시장 청과동-1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:38:29","success","[794/1397] 서부농산물도매시장 청과동-1 : 변환 성공"
"오후 1:38:29","info","[795/1397] 서부농산물도매시장 관리동-2 : 주소 검색 시도[road]-> ""광주광역시 서구 매월 2로 16"""
"오후 1:38:29","info","[Cache] 지오코딩 결과 재사용: ""광주광역시 서구 매월 2로 16"""
"오후 1:38:29","info","[795/1397] 서부농산물도매시장 관리동-2 : 역지오코딩 검증 중..."
"오후 1:38:29","info","[Cache] 역지오코딩 결과 재사용: 35.116203,126.858693"
"오후 1:38:30","success","[795/1397] 서부농산물도매시장 관리동-2 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:30","success","[795/1397] 서부농산물도매시장 관리동-2 : 주소 검색 성공[road]"
"오후 1:38:30","info","[795/1397] 서부농산물도매시장 관리동-2 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서부농산물도매시장 관리동 2"""
"오후 1:38:30","info","[795/1397] 서부농산물도매시장 관리동-2 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:38:30","success","[795/1397] 서부농산물도매시장 관리동-2 : 변환 성공"
"오후 1:38:30","info","[796/1397] 서부농산물도매시장 관리동-1 : 주소 검색 시도[road]-> ""광주광역시 서구 매월 2로 16"""
"오후 1:38:30","info","[Cache] 지오코딩 결과 재사용: ""광주광역시 서구 매월 2로 16"""
"오후 1:38:30","info","[796/1397] 서부농산물도매시장 관리동-1 : 역지오코딩 검증 중..."
"오후 1:38:30","info","[Cache] 역지오코딩 결과 재사용: 35.116203,126.858693"
"오후 1:38:30","success","[796/1397] 서부농산물도매시장 관리동-1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:30","success","[796/1397] 서부농산물도매시장 관리동-1 : 주소 검색 성공[road]"
"오후 1:38:30","info","[796/1397] 서부농산물도매시장 관리동-1 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 서부농산물도매시장 관리동 1"""
"오후 1:38:30","info","[796/1397] 서부농산물도매시장 관리동-1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오후 1:38:30","success","[796/1397] 서부농산물도매시장 관리동-1 : 변환 성공"
"오후 1:38:30","info","[797/1397] 5·18기념문화센터(5·18자유공원) : 주소 검색 시도[road]-> ""광주광역시 서구 상무평화로13"""
"오후 1:38:30","info","[797/1397] 5·18기념문화센터(5·18자유공원) : 역지오코딩 검증 중..."
"오후 1:38:31","success","[797/1397] 5·18기념문화센터(5·18자유공원) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:31","success","[797/1397] 5·18기념문화센터(5·18자유공원) : 주소 검색 성공[road]"
"오후 1:38:31","info","[797/1397] 5·18기념문화센터(5·18자유공원) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 5 18기념문화센터"""
"오후 1:38:31","warning","[797/1397] 5·18기념문화센터(5·18자유공원) : [DOUBLE-CHECK] 시설명 위치와 불일치 (1903m)"
"오후 1:38:31","success","[797/1397] 5·18기념문화센터(5·18자유공원) : 변환 성공"
"오후 1:38:31","warning","[798/1397] 5·18기념문화센터(5·18자유관) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:31","info","[799/1397] 5·18기념문화센터(5·18기념공원) : 주소 검색 시도[road]-> ""광주광역시 서구 내방로152"""
"오후 1:38:31","info","[799/1397] 5·18기념문화센터(5·18기념공원) : 역지오코딩 검증 중..."
"오후 1:38:31","success","[799/1397] 5·18기념문화센터(5·18기념공원) : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:31","success","[799/1397] 5·18기념문화센터(5·18기념공원) : 주소 검색 성공[road]"
"오후 1:38:31","info","[799/1397] 5·18기념문화센터(5·18기념공원) : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 5 18기념문화센터"""
"오후 1:38:31","info","[Cache] 키워드 검색 결과 재사용: ""광주광역시 5 18기념문화센터"""
"오후 1:38:31","success","[799/1397] 5·18기념문화센터(5·18기념공원) : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (8m)"
"오후 1:38:31","success","[799/1397] 5·18기념문화센터(5·18기념공원) : 변환 성공"
"오후 1:38:31","warning","[800/1397] 5·18기념문화센터(5·18기념공원) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:31","warning","[801/1397] 5·18기념문화센터(5·18기념공원) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:31","warning","[802/1397] 5·18기념문화센터(5·18기념공원) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:31","warning","[803/1397] 5·18기념문화센터(5·18기념문화관) : [Duplicate] 중복 데이터로 감지되어 건너뜁니다."
"오후 1:38:31","info","[804/1397] 한국농어촌공사광주지사 : 주소 검색 시도[road]-> ""광주광역시 서구 상무대로956번길 6"""
"오후 1:38:32","info","[804/1397] 한국농어촌공사광주지사 : 역지오코딩 검증 중..."
"오후 1:38:32","success","[804/1397] 한국농어촌공사광주지사 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:32","success","[804/1397] 한국농어촌공사광주지사 : 주소 검색 성공[road]"
"오후 1:38:32","info","[804/1397] 한국농어촌공사광주지사 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 한국농어촌공사광주지사"""
"오후 1:38:32","success","[804/1397] 한국농어촌공사광주지사 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (1m)"
"오후 1:38:32","success","[804/1397] 한국농어촌공사광주지사 : 변환 성공"
"오후 1:38:32","info","[805/1397] 한국토지주택공사광주전남본부 : 주소 검색 시도[road]-> ""광주광역시 서구 시청로91"""
"오후 1:38:32","info","[805/1397] 한국토지주택공사광주전남본부 : 역지오코딩 검증 중..."
"오후 1:38:32","success","[805/1397] 한국토지주택공사광주전남본부 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오후 1:38:32","success","[805/1397] 한국토지주택공사광주전남본부 : 주소 검색 성공[road]"
"오후 1:38:32","info","[805/1397] 한국토지주택공사광주전남본부 : 시설명 교차 검증 중 [Phase B] -> ""광주광역시 한국토지주택공사광주전남본부"""
"오후 1:38:33","success","[805/1397] 한국토지주택공사광주전남본부 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (0m)"
"오후 1:38:33","success","[805/1397] 한국토지주택공사광주전남본부 : 변환 성공"
